time,mon,fgov,repress,restraint,restraint5,vio,nonvio,nonvio2,milprimes,prime_frat,prime_future,prime_RU,prime_UN,post_exp,mil_frat,mil_future,mil_RU,mil_UN,oppose92coup,oppose92coup2,civwar,islamist,supp_sharia,active,conscript,soldier,junoff,senoff,rank4,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6,branch_7,branch,branch2,foreign_training,train_west,train_russia,train_china,age,young,sex,edu,BA,income,urban,urban_area,employed,student,arabic,dem,supp_opp_parties,continue,protested,preboutef,econ,econ1,corr,corr1,prot,slogans_1,slogans_2,slogans_3,slogans_4,actions_5,system,actions_3,actions_6,other_7,rep_mech_2,rep_mech_3
113.6166667,4,31,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.75,1,1,0,0.75,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,8,0,0,3,0,2,2,0,1,0,1,0.75,0.25,0,1,0,4,0.75,5,1,4,NA,NA,NA,NA,1,5,4,2,4,3,5
47.75,4,13,3,0,3,1,1,1,mil_RU,0,0,1,0,0,NA,NA,1,NA,0.5,0,NA,0,0.25,0,1,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,5,0,0,4,0,1,2,0,0,0,1,0.5,0.5,0,0,0,2,0.25,4,0.75,2,NA,NA,NA,NA,2,3,2,3,2,3,4
33.98333333,4,13,3,0,3,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.75,1,0,0,0.75,1,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,3,1,0,0,0,1,0.75,0.25,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,3,4,5,5
40.03333333,4,12,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,1,1,0,0,0.75,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,2,1,0,0,0,1,1,0.5,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,1,3,5,5
29.51666667,4,36,3,0,3,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,1,0.5,1,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,4,0,2,1,0,1,0,1,0.5,NA,0,0,0,3,0.5,5,1,3,NA,NA,NA,NA,5,3,5,1,3,5,5
26.86666667,4,16,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,1,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,2,3,1,1,0,1,0.5,0,0,0,0,2,0.25,5,1,3,NA,NA,NA,NA,5,5,3,1,3,5,5
38.45,4,25,1,1,5,2,0.666666667,0,mil_future,0,1,0,0,0,NA,1,NA,NA,0,0,1,0,1,0,0,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,6,0,0,4,0,5,3,1,1,0,0,1,0,0,0,0,4,0.75,3,0.5,4,NA,NA,NA,NA,5,4,3,1,3,5,5
35.35,4,47,3,0,3,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,0.75,1,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,4,0,2,3,1,1,0,1,0.75,0,0,0,0,4,0.75,3,0.5,4,NA,NA,NA,NA,3,4,2,1,5,3,5
26.28333333,4,5,2,1,4,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.5,0,0,0,1,1,0,0,0,1,Sen. Officer,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,6,0,0,5,1,2,3,1,1,0,1,0.5,0,0,0,0,2,0.25,5,1,3,NA,NA,NA,NA,5,3,4,2,3,5,3
22.33333333,4,27,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,1,1,0,1,0,1,1,0.5,1,0,0,1,0,5,1,4,NA,NA,NA,NA,5,4,4,1,4,2,3
23.18333333,4,29,1,1,5,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.5,0,0,0,1,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,8,0,0,4,0,4,3,1,0,0,1,1,0,1,0,0,1,0,5,1,5,NA,NA,NA,NA,1,5,3,3,5,5,3
67.08333333,4,15,2,1,4,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.75,1,0,0,0.5,1,1,0,0,0,NCO,1,0,0,0,0,1,0,Army,Land,1,0,0,0,7,0,0,4,0,6,1,0,1,0,0,0.5,0.75,1,1,0,2,0.25,4,0.75,5,NA,NA,NA,NA,5,4,5,5,2,4,3
63.86666667,4,7,3,0,3,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,0.75,0,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,0,0,1,0,5,0,0,5,1,5,3,1,1,0,1,0.25,0.5,0,0,0,2,0.25,4,0.75,4,NA,NA,NA,NA,5,5,5,3,3,4,4
59.61666667,4,17,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,1,0,0,1,0,0,Soldier,1,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,3,0,2,3,1,1,0,1,0.5,0,0,0,0,1,0,2,0.25,4,NA,NA,NA,NA,5,5,4,1,3,5,5
21.76666667,4,34,1,1,5,1,1,1,mil_future,0,1,0,0,0,NA,1,NA,NA,0.75,1,0,0,0.75,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,2,3,1,1,0,0,0.75,0.5,0,0,0,2,0.25,4,0.75,3,NA,NA,NA,NA,5,3,5,1,1,5,5
30.13333333,4,10,5,0,1,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,0,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,1,2,0,1,0,0,0.75,0,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,5,4,5,3
24.55,4,16,3,0,3,2,0.666666667,0,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,0,0,0,1,0,0,Soldier,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3,1,1,4,0,3,3,1,0,1,1,0.25,0,1,1,0,1,0,5,1,4,NA,NA,NA,NA,5,4,5,5,3,4,3
46.33333333,4,19,5,0,1,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,0.5,0,0,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,8,0,0,3,0,3,3,1,0,0,1,0.75,0.5,1,0,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,1,1,5,5
35.83333333,4,7,3,0,3,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.5,0,0,0,1,1,0,1,0,0,Soldier,0,0,1,0,0,0,0,Air,AirNavy,1,0,0,0,5,0,0,4,0,2,2,0,1,0,1,0.25,0.5,0,0,0,1,0,4,0.75,3,NA,NA,NA,NA,4,5,3,3,3,4,4
30.6,4,21,1,1,5,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.75,1,0,0,1,0,0,0,1,0,Jun. Officer,0,0,0,1,0,0,0,Air,AirNavy,0,0,1,0,8,0,0,5,1,6,3,1,1,0,1,0.75,0,0,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,1,3,5,5
6.133333333,4,6,2,1,4,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,1,1,1,1,0.25,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,1,0,0,5,0,0,4,0,7,3,1,1,0,0,0,0,1,0,0,1,0,1,0,5,NA,NA,NA,NA,1,1,3,2,5,4,5
24.91666667,4,28,3,0,3,2,0.666666667,0,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.75,1,0,0,0.75,1,0,1,0,0,Soldier,0,0,0,0,0,0,1,Army,Land,0,0,0,0,5,0,0,3,0,3,3,1,1,0,1,0.75,0,1,0,0,1,0,5,1,4,NA,NA,NA,NA,5,3,4,3,1,5,5
27.76666667,4,16,1,1,5,2,0.666666667,0,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0.5,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,7,0,0,3,0,1,3,1,0,0,1,0.5,0.5,1,0,0,1,0,5,1,2,NA,NA,NA,NA,4,4,2,2,5,5,5
27.23333333,4,8,1,1,5,2,0.666666667,0,mil_future,0,1,0,0,0,NA,0,NA,NA,0,0,0,0,0.75,1,1,1,0,0,Soldier,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,5,1,3,3,1,1,0,1,0,0,1,1,0,2,0.25,4,0.75,4,NA,NA,NA,NA,4,4,4,3,3,5,2
423.2,4,6,1,1,5,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.75,1,0,0,0.5,0,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,5,1,2,3,1,1,0,0,0.75,0.5,1,1,0,1,0,5,1,4,NA,NA,NA,NA,1,4,5,3,3,5,3
29.13333333,4,22,3,0,3,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,1,1,0,0,0,0,0,NCO,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,3,0,4,1,0,0,0,1,0.5,0.75,0,0,0,3,0.5,4,0.75,3,NA,NA,NA,NA,5,3,4,1,1,5,3
67.11666667,4,17,1,1,5,2,0.666666667,0,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.25,0,0,0,0.25,1,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,7,0,0,3,0,3,3,1,1,0,1,0.75,0,0,0,0,1,0,5,1,5,NA,NA,NA,NA,4,4,2,1,4,5,5
25.08333333,4,23,4,0,2,2,0.666666667,0,mil_RU,0,0,1,0,0,NA,NA,0,NA,0.5,0,0,0,0.75,1,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,5,1,3,3,1,1,0,0,0.75,0.25,0,0,0,1,0,4,0.75,4,NA,NA,NA,NA,5,4,3,1,4,5,5
32.05,4,1,2,1,4,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,0.75,1,0,0,0.75,0,1,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,5,0,0,5,1,4,3,1,1,0,1,0.75,0,0,0,0,1,0,5,1,4,NA,NA,NA,NA,5,4,3,1,2,3,4
33.75,4,17,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,NA,0.5,0,0,0,0,1,1,1,0,0,Soldier,0,0,0,0,1,0,0,Gend,Land,1,0,1,0,2,1,1,4,0,10,3,1,0,1,0,0.25,0,1,1,0,NA,NA,3,0.5,3,NA,NA,NA,NA,5,5,5,5,1,5,5
23.33333333,4,48,3,0,3,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.75,1,0,0,1,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,6,1,2,2,0,1,0,1,1,0,1,1,0,1,0,5,1,4,NA,NA,NA,NA,5,5,3,1,1,3,5
61.75,4,34,3,0,3,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,1,0,0,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,3,0,1,3,1,0,0,1,1,1,0,0,0,1,0,5,1,4,NA,NA,NA,NA,5,4,5,1,1,5,5
194.8666667,4,20,2,1,4,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,0.75,1,1,0,0.75,0,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,8,0,0,5,1,3,3,1,0,0,1,0.75,0.5,1,1,0,2,0.25,5,1,5,NA,NA,NA,NA,5,4,5,4,1,4,4
230.2833333,4,4,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.75,1,0,0,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,2,3,1,0,0,1,0.75,0,0,0,0,1,0,3,0.5,1,NA,NA,NA,NA,5,3,1,1,3,5,5
91.78333333,4,16,1,1,5,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,1,1,1,0,0,0,1,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,7,0,0,3,0,3,2,0,0,0,0,1,0,1,1,0,1,0,4,0.75,5,NA,NA,NA,NA,5,5,5,5,4,5,5
71.51666667,4,1,2,1,4,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,1,1,0,0,1,1,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,4,0,1,1,0,1,0,1,0.75,0.25,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,1,1,5,5
34.31666667,4,16,4,0,2,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.5,0,0,0,0.75,0,0,0,1,0,Jun. Officer,1,0,0,0,0,0,0,Army,Land,1,0,0,0,8,0,0,6,1,5,3,1,0,0,0,0,0,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,2,3,4,3
69.06666667,4,7,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,8,0,0,4,0,2,1,0,0,0,1,0.75,0,1,0,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,1,2,5,5
22.96666667,4,14,1,1,5,1,1,1,mil_RU,0,0,1,0,0,NA,NA,0,NA,0.5,0,0,0,0,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,5,0,0,4,0,5,3,1,1,0,1,0.75,0,1,1,0,2,0.25,5,1,5,NA,NA,NA,NA,5,4,5,1,5,2,5
26.16666667,4,4,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.5,0,1,0,0,0,NCO,0,1,0,0,0,0,0,Navy,AirNavy,1,0,1,0,6,0,0,5,1,10,3,1,0,1,1,0.5,0.5,0,0,0,4,0.75,2,0.25,3,NA,NA,NA,NA,3,3,3,1,3,5,3
36.6,4,13,5,0,1,2,0.666666667,0,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.5,0,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,5,0,0,5,1,2,1,0,1,0,1,0.75,0,0,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,1,5,5,5
28.31666667,4,28,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,0.5,0,0,0,0.75,0,1,0,0,0,NCO,0,1,0,0,0,0,0,Navy,AirNavy,0,0,0,0,5,0,0,6,1,2,1,0,1,0,1,0.25,0,0,1,0,1,0,5,1,4,NA,NA,NA,NA,5,4,2,1,2,5,5
54.85,4,23,3,0,3,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,1,1,0,0,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,4,0,5,3,1,1,0,1,0.25,0.25,0,1,0,2,0.25,1,0,2,NA,NA,NA,NA,5,4,2,1,2,5,3
35.23333333,4,30,2,1,4,1,1,1,mil_RU,0,0,1,0,0,NA,NA,1,NA,1,1,0,0,0.5,1,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,6,3,1,1,0,1,0.75,0.25,1,1,0,1,0,5,1,4,NA,NA,NA,NA,5,5,4,1,1,4,5
84.08333333,4,11,1,1,5,2,0.666666667,0,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.75,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,5,0,0,1,0,1,1,0,1,0,1,0.75,0,1,1,0,1,0,4,0.75,4,NA,NA,NA,NA,1,4,3,3,5,5,5
27.43333333,4,9,1,1,5,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.75,1,0,0,0.25,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,7,0,0,4,0,2,2,0,1,0,1,0.75,NA,0,1,0,1,0,5,1,4,NA,NA,NA,NA,4,5,4,2,3,5,5
38.46666667,4,6,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,1,1,0,0,1,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,5,1,3,2,0,1,0,0,1,0,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,4,5,1,4
31.43333333,4,3,1,1,5,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,1,0,1,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,5,0,0,4,0,1,3,1,0,0,1,1,0.75,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,1,2,5,5
37.86666667,4,30,2,1,4,1,1,1,mil_RU,0,0,1,0,0,NA,NA,0,NA,1,1,0,0,1,1,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,6,0,0,4,0,2,2,0,1,0,1,0.5,0.25,1,0,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,1,1,5,3
60.38333333,4,30,3,0,3,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.75,1,0,1,1,0,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,6,0,0,5,1,2,3,1,1,0,1,0.5,0,0,0,0,2,0.25,5,1,3,NA,NA,NA,NA,5,4,4,2,1,4,5
35.53333333,4,20,2,1,4,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,1,1,0,0,0.75,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,1,0,3,1,1,6,1,2,2,0,0,1,1,0.75,0,0,0,0,1,0,5,1,4,NA,NA,NA,NA,5,4,5,2,4,4,1
27.33333333,4,16,4,0,2,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,5,0,0,5,1,5,2,0,1,0,1,0.25,0,0,1,0,2,0.25,4,0.75,5,NA,NA,NA,NA,5,3,1,1,1,5,5
39.36666667,4,33,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.5,0,0,0,1,1,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,3,0,2,1,0,0,0,0,0.75,0,0,0,0,1,0,5,1,4,NA,NA,NA,NA,1,5,3,2,1,5,5
7172.066667,4,24,1,1,5,2,0.666666667,0,mil_RU,0,0,1,0,0,NA,NA,1,NA,0.25,0,0,0,0.25,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,2,0,1,0,1,0.5,0,0,0,0,2,0.25,4,0.75,4,NA,NA,NA,NA,3,2,2,1,5,5,1
30.56666667,4,12,1,1,5,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.25,0,0,0,0.75,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,6,2,0,0,1,1,0.75,0,1,1,0,1,0,5,1,4,NA,NA,NA,NA,3,2,3,3,1,1,2
35.21666667,4,25,3,0,3,1,1,1,mil_frat,1,0,0,0,0,1,NA,NA,NA,0,0,1,0,0.5,0,0,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,7,0,0,3,0,4,3,1,0,0,1,1,NA,0,0,0,4,0.75,5,1,3,NA,NA,NA,NA,5,5,3,1,3,5,5
25.41666667,4,16,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.5,0,0,0,0.75,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,2,3,1,1,0,1,1,0,1,1,0,1,0,4,0.75,5,NA,NA,NA,NA,5,5,5,1,1,5,5
34.45,4,39,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,0.25,0,NA,0,0.25,0,0,0,1,0,Jun. Officer,1,0,0,0,0,0,0,Army,Land,1,0,0,0,5,0,0,5,1,3,3,1,1,0,1,0.75,0.5,0,1,0,1,0,1,0,5,NA,NA,NA,NA,3,1,2,1,3,5,3
39.41666667,4,42,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,1,1,0,0,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,3,3,1,1,0,1,0,0,1,1,0,4,0.75,5,1,5,NA,NA,NA,NA,5,5,5,1,1,5,5
20.96666667,4,34,3,0,3,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,0.5,0,0,0,1,1,1,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,5,0,0,4,0,3,1,0,1,0,0,0.5,0.5,1,0,0,2,0.25,5,1,3,NA,NA,NA,NA,3,4,3,3,3,3,3
31.6,4,28,2,1,4,1,1,1,mil_RU,0,0,1,0,0,NA,NA,0,NA,1,1,0,0,1,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,3,1,1,0,1,0.5,0.75,0,1,0,3,0.5,4,0.75,4,NA,NA,NA,NA,4,4,4,1,4,4,4
31.63333333,4,23,5,0,1,2,0.666666667,0,mil_UN,0,0,0,1,0,NA,NA,NA,0,1,1,1,0,1,0,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,7,0,0,4,0,5,3,1,1,0,0,0.75,0,0,0,0,2,0.25,5,1,1,NA,NA,NA,NA,1,5,5,1,1,5,1
394.7666667,4,6,1,1,5,2,0.666666667,0,mil_RU,0,0,1,0,0,NA,NA,1,NA,0.75,1,1,0,0.75,1,1,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,6,1,3,3,1,1,0,0,1,0.75,1,1,0,1,0,5,1,5,NA,NA,NA,NA,1,5,5,4,2,5,5
29.16666667,4,15,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,NCO,1,0,0,0,0,1,0,Army,Land,0,0,0,0,6,0,0,4,0,2,3,1,0,0,0,1,0,1,1,0,NA,NA,4,0.75,5,NA,NA,NA,NA,5,5,5,5,1,5,5
54.21666667,4,47,1,1,5,1,1,1,mil_future,0,1,0,0,0,NA,0,NA,NA,1,1,0,1,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,1,0,0,0,6,0,0,3,0,1,1,0,0,0,1,0.5,0.5,1,1,0,1,0,5,1,3,NA,NA,NA,NA,5,5,4,3,5,1,1
23.51666667,4,32,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,NCO,0,1,0,0,0,0,0,Navy,AirNavy,0,0,0,0,6,0,0,4,0,2,3,1,0,0,1,0.75,0,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,4,5,1,1,5,5
41.7,4,29,2,1,4,2,0.666666667,0,mil_UN,0,0,0,1,0,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,NCO,0,0,0,0,1,0,0,Gend,Land,0,0,0,0,6,0,0,4,0,2,1,0,0,0,1,0.75,0,0,0,0,1,0,5,1,3,NA,NA,NA,NA,5,5,5,3,3,4,4
40.55,4,12,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,0,0.75,1,1,0,0.5,0,0,0,0,0,NCO,0,0,0,0,1,0,0,Gend,Land,0,0,0,0,7,0,0,4,0,4,2,0,0,0,1,0.75,1,0,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,4,1,3,5,3
28.7,4,7,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.25,0,0,0,0.75,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,7,0,0,5,1,5,2,0,0,0,1,1,0,1,1,0,2,0.25,3,0.5,5,NA,NA,NA,NA,4,4,1,1,3,5,1
43.55,4,3,4,0,2,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.75,0,1,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,5,0,0,5,1,1,2,0,0,0,1,0.5,0.25,0,0,0,2,0.25,4,0.75,3,NA,NA,NA,NA,4,4,3,3,3,4,5
46.95,4,8,1,1,5,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.5,0,0,0,0.75,1,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,5,0,0,4,0,3,1,0,1,0,1,0.75,0,1,0,0,2,0.25,4,0.75,3,NA,NA,NA,NA,5,4,2,1,3,5,5
43.01666667,4,40,2,1,4,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,0,0,0.5,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,2,3,1,1,0,1,0,1,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,1,5,5,5
32.8,4,31,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,0.5,0,1,0,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,3,3,1,1,0,1,0.75,0,0,1,0,1,0,5,1,5,NA,NA,NA,NA,5,4,3,1,5,5,5
38.73333333,4,28,1,1,5,1,1,1,mil_ct,0,0,0,0,0,NA,NA,NA,NA,1,1,1,0,1,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,2,0,1,0,1,1,0,0,1,0,4,0.75,5,1,5,NA,NA,NA,NA,1,5,3,1,3,5,5
42.05,4,2,2,1,4,2,0.666666667,0,mil_frat,1,0,0,0,0,1,NA,NA,NA,0.5,0,1,0,0.75,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,3,0,1,1,0,1,0,1,0.5,1,1,0,0,1,0,5,1,3,NA,NA,NA,NA,1,5,1,1,3,5,5
23.4,4,16,2,1,4,1,1,1,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.5,0,0,0,1,1,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,4,0,1,4,0,3,3,1,1,0,1,0.75,0.25,0,0,0,2,0.25,4,0.75,3,NA,NA,NA,NA,1,4,1,3,3,5,5
26.48333333,4,16,3,0,3,2,0.666666667,0,mil_UN,0,0,0,1,0,NA,NA,NA,1,0.75,1,0,0,0.75,1,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,1,0,1,0,6,0,0,5,1,3,3,1,1,0,1,0.5,0.25,0,1,0,2,0.25,4,0.75,4,NA,NA,NA,NA,5,3,3,1,3,5,3
